編號,車號,進廠日期,進廠時間,出廠日期,出廠時間,客戶,品名,料號,重量,總重,過磅員,序號,過磅方式,卡號,進貨
65649,KEA-9810,20250506,103258,20250506,103720,桃園區中隊,,桃園中隊(廢傢俱),4260,5410,八德區清潔隊,31,,,-1
65650,KEU-1595,20250506,103319,20250506,103831,平鎮區中隊,,彈簧床,4990,5730,八德區清潔隊,32,,,-1
65651,KEA-9807,20250506,103534,20250506,104227,桃園區中隊,,桃園中隊(廢傢俱),4330,5110,八德區清潔隊,33,,,-1
65652,KEG-3097,20250506,103950,20250506,104617,桃園區中隊,,桃園中隊(廢傢俱),4530,5350,八德區清潔隊,34,,,-1
65653,680-S5,20250506,103922,20250506,105017,桃園區中隊,抓斗車,桃園中隊(廢傢俱),8850,10680,八德區清潔隊,35,,,-1
65654,KEK-3327,20250506,104204,20250506,105040,龜山區中隊,,彈簧床,8920,10160,八德區清潔隊,36,,,-1
65655,449-S3,20250506,104723,20250506,105329,桃園區中隊,,桃園中隊(廢傢俱),4440,5300,八德區清潔隊,37,,,-1
65656,KEE-1716,20250506,105231,20250506,105629,桃園區中隊,,桃園中隊(廢傢俱),4480,5880,八德區清潔隊,38,,,-1
65657,KEQ-5053,20250506,105141,20250506,110211,桃園區中隊,抓斗車,桃園中隊(廢傢俱),9070,11860,八德區清潔隊,39,,,-1
65658,700-UA,20250506,110129,20250506,110526,平鎮區中隊,,彈簧床,4330,4990,八德區清潔隊,40,,,-1
65659,KEQ-9210,20250506,111112,20250506,111343,中壢區中隊,,彈簧床,4980,5990,八德區清潔隊,41,,,-1
65660,681-S5,20250506,110905,20250506,111732,桃園區中隊,抓斗車,桃園中隊(廢傢俱),11180,15320,八德區清潔隊,42,,,-1
65661,AAJ-350,20250506,124511,20250506,125236,八德區清潔隊,抓斗車,,8830,9900,八德區清潔隊,43,,0000047601,-1
65662,KEA-9807,20250506,125032,20250506,125448,桃園區中隊,,桃園中隊(廢傢俱),4330,4620,八德區清潔隊,44,,,-1
65663,KEW-5195,20250506,130459,20250506,131923,桃園區中隊,抓斗車,桃園中隊(廢傢俱),11260,13240,八德區清潔隊,45,,,-1
65664,445-S3,20250506,133907,20250506,134510,桃園區中隊,,桃園中隊(廢傢俱),4510,5540,八德區清潔隊,46,,,-1
65665,AAJ-351,20250506,133932,20250506,134727,大溪區中隊,,彈簧床,8910,9820,八德區清潔隊,47,,,-1
65666,851-UA,20250506,135149,20250506,135425,八德區清潔隊,,,4160,4350,八德區清潔隊,48,,0000020534,-1
65667,KEC-2620,20250506,140052,20250506,140949,八德區清潔隊,,,4260,4530,八德區清潔隊,49,,0000020591,-1
65668,705-UA,20250506,141532,20250506,141921,八德區清潔隊,,,3930,4300,八德區清潔隊,50,,0000020533,-1
65669,980-VM,20250506,141420,20250506,141947,八德區清潔隊,市場車,,8960,11630,八德區清潔隊,51,,0000020595,-1
65670,KEA-7113,20250506,142013,20250506,142343,八德區清潔隊,,,4220,4530,八德區清潔隊,52,,0000047605,-1
65671,166-VM/預備車,20250506,141858,20250506,142425,八德區垃圾車,市場車,,6910,9240,八德區清潔隊,53,,0002756357,-1
65672,KEE-3707,20250506,142407,20250506,143014,桃園區中隊,,桃園中隊(廢傢俱),4590,5760,八德區清潔隊,54,,,-1
65673,KEK-2001,20250506,142220,20250506,143204,八德區清潔隊,,,4220,4920,八德區清潔隊,55,,0000020547,-1
65674,KEP-3821,20250506,142842,20250506,143423,八德區垃圾車,壓11,,7320,8380,八德區清潔隊,56,,0000020794,-1
65675,KEK-2002,20250506,144018,20250506,144640,八德區清潔隊,黑包組,,4150,4280,八德區清潔隊,57,,0000020548,-1
65676,767-S5,20250506,144145,20250506,144738,八德區垃圾車,壓16,,10070,10920,八德區清潔隊,58,,0000020515,-1
65677,AAH-813,20250506,144803,20250506,145220,八德區垃圾車,壓6,,9860,10320,八德區清潔隊,59,,0000020507,-1
65678,702-UA,20250506,150206,20250506,151025,八德區清潔隊,,,3950,4340,八德區清潔隊,60,*,0000020531,-1
65679,445-S3,20250506,151337,20250506,151724,桃園區中隊,,桃園中隊(廢傢俱),4510,4820,八德區清潔隊,61,,,-1
65680,KEP-5261,20250506,165047,20250506,165635,八德區垃圾車,壓12,,6570,8580,八德區清潔隊,62,,0000020587,-1
65681,KES-5103,20250506,172821,20250506,173314,八德區垃圾車,壓23,,5250,6810,八德區清潔隊,63,,0000020793,-1
65682,KEP-3822,20250506,175644,20250506,180243,八德區垃圾車,壓21,,7340,10380,八德區清潔隊,64,,0000020789,-1
65683,KEG-3218,20250506,175748,20250506,180348,八德區垃圾車,壓5,,9290,12090,八德區清潔隊,65,,0000020506,-1
65684,KEJ-6305,20250506,175900,20250506,180504,八德區垃圾車,壓17,,5900,8170,八德區清潔隊,66,,0000020791,-1
65685,KEU-1721,20250506,181048,20250506,181608,八德區垃圾車,壓13,,7330,10590,八德區清潔隊,67,,0000048402,-1
65686,KEE-3801,20250506,181431,20250506,181849,八德區垃圾車,壓7,,7640,11440,八德區清潔隊,68,*,0000020598,-1
65687,KEU-1722,20250506,182616,20250506,183256,八德區垃圾車,壓22,,7430,9930,八德區清潔隊,69,,0000048403,-1
65688,KEE-3861,20250506,183400,20250506,183855,八德區垃圾車,壓8,,5890,7920,八德區清潔隊,70,,0000020509,-1
65689,KEA-7211,20250506,190952,20250506,191543,八德區垃圾車,壓15,,9490,12710,八德區清潔隊,71,,0000020588,-1
65690,767-S5,20250506,193656,20250506,194247,八德區垃圾車,壓16,,10050,14630,八德區清潔隊,72,*,0000020515,-1
65691,KEP-3821,20250506,193743,20250506,194422,八德區垃圾車,壓11,,7300,11410,八德區清潔隊,73,,0000020794,-1
65692,KEJ-6305,20250506,193812,20250506,194444,八德區垃圾車,壓17,,5900,8070,八德區清潔隊,74,,0000020791,-1
65693,KEE-3801,20250506,194947,20250506,195438,八德區垃圾車,壓7,,7650,10030,八德區清潔隊,75,,0000020598,-1
65694,AAH-813,20250506,195327,20250506,195827,八德區垃圾車,壓6,,9870,16120,八德區清潔隊,76,*,0000020507,-1
65695,KEG-3218,20250506,195357,20250506,200038,八德區垃圾車,壓5,,9240,11670,八德區清潔隊,77,,0000020506,-1
65696,KEU-1722,20250506,200339,20250506,201031,八德區垃圾車,壓22,,7480,9710,八德區清潔隊,78,,0000048403,-1
65697,KEU-1721,20250506,201102,20250506,201608,八德區垃圾車,壓13,,7310,10830,八德區清潔隊,79,,0000048402,-1
65698,KEP-5261,20250506,201138,20250506,201742,八德區垃圾車,壓12,,6560,9510,八德區清潔隊,80,,0000020587,-1
65699,KEP-3822,20250506,201200,20250506,201818,八德區垃圾車,壓21,,7310,10390,八德區清潔隊,81,,0000020789,-1
65700,KEK-2897,20250506,201338,20250506,202004,八德區垃圾車,壓9,,10360,16240,八德區清潔隊,82,,0002756369,-1
65701,KES-5103,20250506,201543,20250506,202123,八德區垃圾車,壓23,,5370,7790,八德區清潔隊,83,,0000020793,-1
65702,KEE-3861,20250506,202055,20250506,202535,八德區垃圾車,壓8,,5890,8240,八德區清潔隊,84,,0000020509,-1
65703,KEP-5256,20250506,202835,20250506,203409,八德區垃圾車,壓18,,6460,10150,八德區清潔隊,85,,0000020585,-1
65704,KEU-1720,20250506,204201,20250506,204744,八德區垃圾車,壓2,,7310,11640,八德區清潔隊,86,,0000048401,-1
65705,KEA-7212,20250506,204517,20250506,205211,八德區垃圾車,壓1,,9690,15040,八德區清潔隊,87,,0000047611,-1
65706,KEP-5260,20250506,192809,20250506,194009,八德區垃圾車,壓19,,6430,9820,八德區清潔隊,72,#,,-1
65707,KEP-2602/預備車,20250506,193550,20250506,194550,八德區垃圾車,社區定點,,10300,15760,八德區清潔隊,72,#,,-1
65708,KLD-5506,20250507,051519,20250507,061019,正億,,垃圾,17840,38740,八德區清潔隊,1,#,,-1
65709,LAG-219,20250507,052056,20250507,063056,正億,,垃圾,18000,37400,八德區清潔隊,2,#,,-1
65710,KLN-3132,20250507,080137,20250507,064037,正億,,垃圾,18360,35850,八德區清潔隊,3,#,,-1
65711,KLG-1015,20250507,054519,20250507,070019,正億,,垃圾,18170,36900,八德區清潔隊,4,#,,-1
65712,KEG-3101,20250507,080304,20250507,080630,蘆竹區中隊,,彈簧床,4590,5300,八德區清潔隊,5,,,-1
65713,KED-0152,20250507,081239,20250507,081720,蘆竹區中隊,,彈簧床,4070,4520,八德區清潔隊,6,,,-1
65714,KEC-2619,20250507,085807,20250507,090031,八德區清潔隊,,,4300,4580,八德區清潔隊,7,,0000020543,-1
65715,KEG-3126,20250507,091747,20250507,092509,楊梅區中隊,抓斗車,彈簧床,8980,10480,八德區清潔隊,8,,,-1
65716,903-S5,20250507,091947,20250507,092744,八德區清潔隊,社區定點,,5270,5390,八德區清潔隊,9,,0000020521,-1
65717,KEA-8000,20250507,092814,20250507,093252,八德區清潔隊,,,4090,4770,八德區清潔隊,10,,0000047602,-1
65718,KEK-2001,20250507,093011,20250507,093537,八德區清潔隊,,,4130,4650,八德區清潔隊,11,,0000020547,-1
65719,KEA-9701,20250507,091726,20250507,093754,桃園區中隊,,桃園中隊(巨大傢俱),21080,28020,八德區清潔隊,12,,,-1
65720,851-UA,20250507,094427,20250507,094825,八德區清潔隊,,,4210,4990,八德區清潔隊,13,,0000020534,-1
65721,KEC-2719,20250507,094405,20250507,094849,楊梅區中隊,,彈簧床,4940,5540,八德區清潔隊,14,,,-1
65722,852-UW,20250507,095231,20250507,095542,中壢區中隊,,彈簧床,3940,4420,八德區清潔隊,15,,,-1
65723,KEG-3096,20250507,095321,20250507,095740,桃園區中隊,,桃園中隊(廢傢俱),4540,5380,八德區清潔隊,16,,,-1
65724,693-UA,20250507,095816,20250507,100033,中壢區中隊,,彈簧床,4120,4820,八德區清潔隊,17,,,-1
65725,KEG-3367,20250507,101534,20250507,102401,平鎮區中隊,,彈簧床,4800,5280,八德區清潔隊,18,,,-1
65726,680-S5,20250507,102121,20250507,102832,桃園區中隊,抓斗車,桃園中隊(廢傢俱),9000,10310,八德區清潔隊,19,,,-1
65727,KEA-7113,20250507,095830,20250507,103132,八德區清潔隊,,,4220,5200,八德區清潔隊,20,,,-1
65728,KEQ-9210,20250507,103027,20250507,103245,中壢區中隊,,彈簧床,5050,5610,八德區清潔隊,21,,,-1
65729,125-VN,20250507,102649,20250507,103508,桃園區中隊,抓斗車,桃園中隊(廢傢俱),8430,10550,八德區清潔隊,22,,,-1
65730,681-S5,20250507,102619,20250507,103653,桃園區中隊,抓斗車,桃園中隊(廢傢俱),11330,13670,八德區清潔隊,23,,,-1
65731,KEG-3097,20250507,102946,20250507,103819,桃園區中隊,,桃園中隊(廢傢俱),4560,5530,八德區清潔隊,24,,,-1
65732,KEU-1595,20250507,103547,20250507,103850,平鎮區中隊,,彈簧床,4970,5670,八德區清潔隊,25,,,-1
65733,KEE-1716,20250507,104437,20250507,104955,桃園區中隊,,桃園中隊(廢傢俱),4480,5750,八德區清潔隊,26,,,-1
65734,KEQ-50530,20250507,105027,20250507,110003,桃園區中隊,抓斗車,桃園中隊(廢傢俱),9210,11450,八德區清潔隊,27,,,-1
65735,KEA-9796,20250507,110508,20250507,110752,中壢區中隊,,彈簧床,4270,4980,八德區清潔隊,28,,,-1
65736,449-S3,20250507,110920,20250507,111449,桃園區中隊,,桃園中隊(廢傢俱),4550,5360,八德區清潔隊,29,,,-1
65737,KEK-3327,20250507,112008,20250507,112347,龜山區中隊,,彈簧床,8910,10460,八德區清潔隊,30,,,-1
65738,KEA-9810,20250507,112113,20250507,112815,桃園區中隊,,桃園中隊(廢傢俱),4300,5790,八德區清潔隊,31,,,-1
65739,KEA-9701,20250507,113712,20250507,115413,桃園區中隊,,破碎(皮),20640,26720,八德區清潔隊,32,,,-1
65740,KEA-9807,20250507,115152,20250507,115615,桃園區中隊,,桃園中隊(廢傢俱),4340,5610,八德區清潔隊,33,,,-1
65741,KEK-3326,20250507,124953,20250507,125635,八德區清潔隊,抓斗車,,9220,11830,八德區清潔隊,34,,0000020553,-1
65742,860-UA,20250507,134419,20250507,134822,楊梅區中隊,,彈簧床,4230,4720,八德區清潔隊,35,,,-1
65743,KEC-2619,20250507,134648,20250507,135104,八德區清潔隊,,,4290,4370,八德區清潔隊,36,,0000020543,-1
65744,KEE-3707,20250507,140155,20250507,140809,桃園區中隊,,桃園中隊(廢傢俱),4570,5110,八德區清潔隊,37,,,-1
65745,KEK-2001,20250507,140838,20250507,141440,八德區清潔隊,,,4230,4430,八德區清潔隊,38,,0000020547,-1
65746,166-VM/預備車,20250507,140920,20250507,141508,八德區垃圾車,市場車,,6960,9610,八德區清潔隊,39,*,0002756357,-1
65747,980-VM,20250507,141422,20250507,142047,八德區清潔隊,市場車,,9120,10710,八德區清潔隊,40,*,0000020595,-1
65748,445-S3,20250507,145340,20250507,150204,桃園區中隊,,桃園中隊(廢傢俱),4620,5470,八德區清潔隊,41,,,-1
65749,KLF-0290,20250508,051505,20250508,061005,展望,,垃圾,19110,40820,八德區清潔隊,1,#,,-1
65750,KLF-0729,20250508,052041,20250508,063041,展望,,垃圾,20020,43350,八德區清潔隊,2,#,,-1
65751,272-ZB,20250508,052530,20250508,064030,展望,,垃圾,16550,33890,八德區清潔隊,3,#,,-1
65752,KEP-7527,20250508,082039,20250508,082839,八德區清潔隊,,廢四機(待拆解),7380,8970,八德區清潔隊,4,#,,-1
65753,448-VM,20250508,085517,20250508,090031,八德區清潔隊,社區定點,,7080,11000,八德區清潔隊,5,,000002058,-1
65754,KEC-2619,20250508,085536,20250508,090331,八德區清潔隊,,,4240,4370,八德區清潔隊,6,*,0000020543,-1
65755,745-VN,20250508,090537,20250508,090939,楊梅區中隊,,彈簧床,4540,4980,八德區清潔隊,7,,,-1
65756,KEC-2726,20250508,091101,20250508,091710,蘆竹區中隊,,彈簧床,4370,5030,八德區清潔隊,8,,,-1
65757,KEA-7025,20250508,091606,20250508,092004,八德區清潔隊,,,4690,4950,八德區清潔隊,9,,0000020540,-1
65758,KEP-7323,20250508,091637,20250508,092145,八德區垃圾車,社區定點,,6460,9570,八德區清潔隊,10,,0000048404,-1
65759,KEG-3096,20250508,092513,20250508,093022,桃園區中隊,,桃園中隊(廢傢俱),4530,5400,八德區清潔隊,11,,,-1
65760,KED-0158,20250508,092337,20250508,093100,八德區清潔隊,,,4330,4750,八德區清潔隊,12,,0000047524,-1
65761,KEP-2602/預備車,20250508,092531,20250508,093119,八德區垃圾車,社區定點,,10290,15230,八德區清潔隊,13,,0000020785,-1
65762,KEA-9816,20250508,092950,20250508,093603,八德區清潔隊,,,4300,4950,八德區清潔隊,14,,0000020730,-1
65763,KEA-9797,20250508,093214,20250508,093646,中壢區中隊,,彈簧床,4210,5290,八德區清潔隊,15,,,-1
65764,292-VM,20250508,092932,20250508,094010,桃園區中隊,,桃園中隊(廢傢俱),12000,13140,八德區清潔隊,16,,,-1
65765,KLF-0729,20250508,085822,20250508,094043,展望,,垃圾,19980,38830,八德區清潔隊,17,,,-1
65766,302-VN,20250508,093707,20250508,094437,八德區清潔隊,,,4500,5160,八德區清潔隊,18,,0000020535,-1
65767,KEV-6017,20250508,092835,20250508,094654,中壢區中隊,中壢(塑膠料),垃圾(塑膠料),18700,39850,八德區清潔隊,19,,,-1
65768,980-UN,20250508,094111,20250508,094859,八德區清潔隊,,,6160,7890,八德區清潔隊,20,,0000020542,-1
65769,851-UA,20250508,094924,20250508,095432,八德區清潔隊,,,4170,5220,八德區清潔隊,21,,000002053,-1
65770,KEA-8000,20250508,094738,20250508,095536,八德區清潔隊,,,3930,5010,八德區清潔隊,22,*,0000047602,-1
65771,903-S5,20250508,095608,20250508,100231,八德區清潔隊,社區定點,,5260,8100,八德區清潔隊,23,*,0000020521,-1
65772,KLF-0290,20250508,094203,20250508,100331,展望,,垃圾,19070,36810,八德區清潔隊,24,,,-1
65773,681-S5,20250508,095817,20250508,100532,桃園區中隊,抓斗車,桃園中隊(廢傢俱),11300,13610,八德區清潔隊,25,,,-1
65774,KEK-3326,20250508,095635,20250508,100749,八德區清潔隊,抓斗車,,9180,11300,八德區清潔隊,26,,0000020553,-1
65775,KEG-3367,20250508,100453,20250508,101036,平鎮區中隊,,彈簧床,4780,5630,八德區清潔隊,27,,,-1
65776,KED-2531/預備車,20250508,100905,20250508,101436,八德區垃圾車,黑包組,,5120,5570,八德區清潔隊,28,*,0000047606,-1
65777,KEE-1716,20250508,101142,20250508,101616,桃園區中隊,,桃園中隊(廢傢俱),4510,5740,八德區清潔隊,29,,,-1
65778,KEK-2002,20250508,101216,20250508,102125,八德區清潔隊,黑包組,,4240,5190,八德區清潔隊,30,*,0000020548,-1
65779,KEP-6151,20250508,101122,20250508,102428,八德區清潔隊,社區定點,,9420,16480,八德區清潔隊,31,*,0000047604,-1
65780,KEQ-5053,20250508,101809,20250508,102544,桃園區中隊,抓斗車,桃園中隊(廢傢俱),9150,11660,八德區清潔隊,32,,,-1
65781,448-VM,20250508,101919,20250508,102736,八德區清潔隊,社區定點,,7070,9520,八德區清潔隊,33,,0000020589,-1
65783,KEA-9810,20250508,103513,20250508,103953,桃園區中隊,,桃園中隊(廢傢俱),4310,4880,八德區清潔隊,35,,,-1
65784,272-ZB,20250508,100422,20250508,104122,展望,,垃圾,16520,34220,八德區清潔隊,5,#,,-1
65785,449-S3,20250508,104310,20250508,104812,桃園區中隊,,桃園中隊(廢傢俱),4490,5240,八德區清潔隊,37,,,-1
65786,893-S5,20250508,104706,20250508,105033,八德區清潔隊,,,4180,4810,八德區清潔隊,38,,0000048408,-1
65787,KEC-2620,20250508,104649,20250508,105158,八德區清潔隊,,,4380,4950,八德區清潔隊,39,,0000020591,-1
65788,KEP-7323,20250508,104057,20250508,105610,八德區垃圾車,社區定點,,6540,10270,八德區清潔隊,40,,0000048404,-1
65789,KEW-5202,20250508,105229,20250508,105652,八德區清潔隊,抓斗車,,11210,14970,八德區清潔隊,41,*,0000048409,-1
65790,KEG-3097,20250508,103619,20250508,105954,桃園區中隊,,桃園中隊(廢傢俱),4540,5430,八德區清潔隊,42,,,-1
65791,680-S5,20250508,104959,20250508,110426,桃園區中隊,抓斗車,桃園中隊(廢傢俱),8850,10900,八德區清潔隊,43,,,-1
65792,KEK-2001,20250508,110300,20250508,110709,八德區清潔隊,,,4220,4580,八德區清潔隊,44,,0000020547,-1
65793,KEP-2602/預備車,20250508,111110,20250508,111540,八德區垃圾車,社區定點,,10210,14310,八德區清潔隊,45,,0000020785,-1
65794,KEA-9807,20250508,111348,20250508,111805,桃園區中隊,,桃園中隊(廢傢俱),4320,5020,八德區清潔隊,46,,,-1
65795,KEU-1595,20250508,112042,20250508,112439,平鎮區中隊,,彈簧床,5020,5440,八德區清潔隊,47,,,-1
65796,AAJ-350,20250508,124359,20250508,125224,八德區清潔隊,抓斗車,,8980,10010,八德區清潔隊,48,,0000047601,-1
65797,107-VN,20250508,132459,20250508,132957,楊梅區中隊,,彈簧床,8370,9000,八德區清潔隊,49,,,-1
65798,AAJ-350,20250508,134216,20250508,134443,八德區清潔隊,抓斗車,,8960,9490,八德區清潔隊,50,*,0000047601,-1
65799,KEC-2719,20250508,135145,20250508,135512,楊梅區中隊,,彈簧床,4910,5460,八德區清潔隊,51,,,-1
65800,KEC-2619,20250508,140014,20250508,140328,八德區清潔隊,,,4220,4320,八德區清潔隊,52,,0000020543,-1
65801,KEP-2602/預備車,20250508,140213,20250508,140754,八德區垃圾車,市場車,,10270,13110,八德區清潔隊,53,,0000020785,-1
65802,KEA-8000,20250508,140424,20250508,140850,八德區清潔隊,,,4060,4740,八德區清潔隊,54,,0000047602,-1
65803,980-VM,20250508,140306,20250508,140915,八德區清潔隊,市場車,,9040,10990,八德區清潔隊,55,,0000020595,-1
65804,KEU-1721,20250508,140628,20250508,141146,八德區垃圾車,壓13,,7320,8360,八德區清潔隊,56,,0000048402,-1
65805,851-UA,20250508,140727,20250508,141205,八德區清潔隊,,,4180,4730,八德區清潔隊,57,,0000020534,-1
65806,KEE-3707,20250508,141243,20250508,141916,桃園區中隊,,桃園中隊(廢傢俱),4530,5630,八德區清潔隊,58,,,-1
65807,KEK-3326,20250508,141056,20250508,142146,八德區清潔隊,抓斗車,,9170,10370,八德區清潔隊,59,,0000020553,-1
65808,KEP-3822,20250508,142213,20250508,142728,八德區垃圾車,壓21,,7340,8140,八德區清潔隊,60,,0000020789,-1
